Age,Gender,Revenue_Total,N_Purchases,Purchase_VALUE,Pay_Method,Time_Spent,Browser,Newsletter,Voucher,Purchase_Month,Purchase_Day,Average_PurchaseValue
19,1,37.8,3,3.78,2,749,2,1,1,8,26,12.6
45,1,48.7,1,48.7,0,189,0,0,1,10,16,48.7
34,0,51.7,3,51.7,0,1077,1,0,1,3,24,17.233333333333334
39,0,38.7,3,8.901,1,362,1,0,0,9,4,12.9
24,1,23.1,6,15.939,1,462,0,0,0,1,6,3.85
47,0,39.7,6,3.573,1,375,1,1,0,5,5,6.616666666666667
21,1,37.7,2,27.521,2,343,1,0,0,5,30,18.85
35,1,21.2,2,7.208,1,725,2,0,0,8,21,10.6
28,1,4.9,6,1.764,1,985,0,0,0,12,23,0.8166666666666668
56,1,52.5,5,2.1,3,731,0,0,0,11,7,10.5
62,1,38.7,1,38.7,1,616,3,0,0,3,24,38.7
56,0,26.2,1,26.2,2,308,0,1,0,10,11,26.2
21,1,34.7,2,30.883,0,621,0,0,0,8,22,17.35
45,0,10.6,1,10.6,3,478,2,0,0,10,28,10.6
41,1,39.7,5,31.76,0,874,2,0,0,2,21,7.94
23,1,19.2,7,1.536,2,805,0,0,0,3,4,2.742857142857143
61,1,22.2,2,21.978,1,671,0,1,0,8,23,11.1
57,0,37.9,1,37.9,0,313,0,0,0,7,3,37.9
50,1,19.8,1,19.8,0,553,0,0,0,5,27,19.8
40,0,12.5,6,4.125,3,133,3,0,0,9,15,2.0833333333333335
30,0,29.5,4,17.995,1,655,0,1,0,11,8,7.375
26,1,17.4,6,10.092,2,551,0,0,0,3,13,2.9
20,1,30.5,1,30.5,2,1067,0,1,0,7,3,30.5
24,1,45.9,3,24.786,1,867,3,0,1,9,26,15.299999999999999
23,0,4.0,4,2.84,0,369,0,0,1,2,25,1.0
53,1,22.3,6,6.69,2,491,1,0,0,2,2,3.716666666666667
57,1,39.8,1,39.8,0,869,0,0,0,5,8,39.8
53,1,12.7,7,0.762,1,692,3,0,0,1,21,1.8142857142857143
37,1,21.5,4,12.04,1,525,1,0,0,4,14,5.375
32,0,15.3,2,6.426,1,464,0,1,0,2,3,7.65
23,1,47.3,2,37.367,0,276,0,0,0,6,22,23.65
62,1,11.5,1,11.5,0,1007,1,0,0,11,17,11.5
23,0,42.7,7,33.306,2,296,1,0,1,7,20,6.1000000000000005
29,1,27.5,5,23.925,1,615,1,0,0,1,28,5.5
48,1,9.6,4,3.168,2,484,1,0,0,9,7,2.4
44,0,31.1,6,23.947,3,465,0,0,0,2,27,5.183333333333334
31,1,54.7,5,5.47,0,986,0,0,0,10,18,10.940000000000001
38,1,24.5,7,17.395,1,1038,0,0,0,5,10,3.5
37,1,24.3,5,7.533,2,270,3,0,0,9,17,4.86
55,1,6.8,3,1.836,3,497,0,0,1,4,3,2.2666666666666666
43,1,45.5,6,21.385,0,729,0,0,1,3,8,7.583333333333333
34,1,34.3,4,23.667,1,403,0,0,0,7,18,8.575
16,1,40.5,6,36.855,0,591,0,0,0,4,21,6.75
34,0,12.4,1,12.4,1,1020,0,0,0,5,18,12.4
21,1,1.9,4,1.615,0,655,2,0,0,7,11,0.475
56,0,35.9,2,15.078,1,582,3,0,0,3,13,17.95
25,1,34.9,4,28.618,1,352,0,1,0,12,25,8.725
53,1,9.0,4,8.82,2,914,0,0,1,6,15,2.25
60,0,5.2,3,4.888,3,239,0,0,0,8,3,1.7333333333333334
29,0,35.3,3,26.122,3,651,1,0,1,11,14,11.766666666666666
31,1,26.6,4,20.748,3,712,0,0,1,10,6,6.65
41,1,22.3,7,15.61,0,646,0,1,0,2,22,3.185714285714286
49,1,23.5,3,12.69,3,920,0,0,0,4,2,7.833333333333333
61,1,31.5,5,12.915,1,501,0,0,0,2,23,6.3
31,1,34.0,4,0.68,3,750,0,0,0,6,23,8.5
21,1,16.6,5,11.122,3,136,1,0,0,6,28,3.3200000000000003
25,0,57.9,1,57.9,2,344,2,0,0,5,22,57.9
45,0,35.8,2,35.8,0,1034,1,0,0,7,30,17.9
30,1,35.4,1,35.4,2,452,0,1,0,5,8,35.4
42,0,23.3,7,21.436,1,314,0,0,0,6,5,3.3285714285714287
19,0,25.6,7,8.96,0,455,1,0,1,2,10,3.6571428571428575
40,1,58.3,1,58.3,2,385,1,0,0,10,8,58.3
51,1,31.5,4,5.67,1,916,0,0,0,3,27,7.875
28,1,10.5,7,7.665,0,540,0,0,0,6,30,1.5
37,1,1.7,5,0.493,1,589,1,0,0,10,1,0.33999999999999997
30,1,16.1,5,4.025,1,1006,0,0,1,10,23,3.22
59,1,3.4,2,2.618,1,711,1,0,0,8,11,1.7
51,1,32.7,3,20.274,1,319,1,0,0,4,26,10.9
61,0,24.5,5,0.735,1,744,3,0,0,8,27,4.9
43,0,34.2,6,21.204,0,645,1,0,0,4,23,5.7
39,0,21.0,6,17.43,1,705,0,1,0,10,24,3.5
25,1,22.2,2,12.654,0,279,2,1,0,4,7,11.1
44,1,55.9,7,12.857,1,364,0,0,0,6,22,7.985714285714286
21,1,35.3,1,35.3,1,574,3,1,1,4,22,35.3
42,1,28.9,7,20.23,0,198,0,0,0,8,12,4.128571428571428
57,1,24.4,1,24.4,2,909,1,0,0,8,15,24.4
26,1,26.9,7,14.526,1,1058,3,0,0,11,22,3.8428571428571425
36,1,12.8,2,12.16,2,955,0,1,0,10,28,6.4
46,1,36.9,1,36.9,1,651,0,1,0,6,20,36.9
25,1,20.0,7,18.6,1,562,0,0,0,5,27,2.857142857142857
26,1,40.1,5,10.025,0,309,0,0,1,11,11,8.02
60,1,10.8,1,10.8,3,679,0,0,0,1,8,10.8
21,1,36.2,5,6.516,1,1004,0,0,0,2,27,7.24
22,1,35.2,3,31.328,1,906,0,0,1,6,1,11.733333333333334
55,0,38.6,3,6.562,2,467,2,0,0,9,17,12.866666666666667
55,1,20.1,4,17.889,0,210,2,0,0,4,24,5.025
24,1,36.4,6,11.648,0,406,0,0,1,3,22,6.066666666666666
19,1,29.6,5,17.168,0,661,0,0,0,12,24,5.92
48,1,2.6,4,0.156,1,152,0,0,1,10,19,0.65
25,1,14.0,2,12.04,0,542,0,0,0,12,8,7.0
24,0,17.0,3,12.41,2,242,2,0,0,5,29,5.666666666666667
35,0,29.3,3,9.083,2,958,0,0,0,2,5,9.766666666666667
42,1,4.8,6,3.504,3,1066,0,0,0,9,27,0.7999999999999999
50,1,5.4,7,1.08,3,703,3,0,0,4,20,0.7714285714285715
39,1,42.1,6,29.47,3,1076,0,1,1,3,7,7.016666666666667
31,1,31.6,1,31.6,3,467,1,0,1,10,26,31.6
48,1,31.8,6,13.038,2,379,0,1,1,8,17,5.3
44,1,15.8,3,9.164,0,383,0,0,1,3,24,5.266666666666667
46,1,27.8,5,3.058,1,291,0,0,0,1,17,5.5600000000000005
56,1,2.9,2,1.885,1,868,1,0,0,2,7,1.45
34,0,19.4,2,1.94,3,335,0,0,0,5,29,9.7
40,1,37.6,5,25.568,3,316,1,0,0,9,16,7.5200000000000005
36,0,33.1,2,28.135,0,176,0,0,0,4,3,16.55
60,0,4.8,2,4.608,1,301,1,0,0,7,22,2.4
48,1,15.5,6,3.875,2,603,1,0,1,11,17,2.5833333333333335
59,0,48.1,2,3.367,0,548,0,0,0,11,4,24.05
41,1,17.0,1,17.0,1,894,0,1,1,1,2,17.0
50,1,19.6,1,19.6,2,338,2,0,0,10,26,19.6
55,1,43.9,1,43.9,2,341,0,0,0,1,1,43.9
56,1,31.8,6,2.862,1,427,1,0,0,11,27,5.3
56,1,12.5,5,3.5,1,138,0,0,0,12,9,2.5
63,0,45.7,1,45.7,0,1050,0,0,1,12,14,45.7
39,1,59.1,3,32.505,1,203,0,1,0,1,16,19.7
51,0,35.6,5,3.56,1,1015,1,0,0,5,26,7.12
42,1,30.5,3,25.925,3,172,0,1,0,12,4,10.166666666666666
31,1,31.3,1,31.3,1,905,0,0,0,5,27,31.3
48,1,9.6,2,1.152,0,717,0,0,1,11,6,4.8
46,1,9.4,1,9.4,1,1042,1,0,0,6,30,9.4
22,1,47.9,3,43.11,2,519,2,0,0,9,7,15.966666666666667
61,0,13.3,1,13.3,2,168,0,1,0,12,6,13.3
53,1,31.9,2,8.932,1,532,1,0,0,5,26,15.95
52,1,5.5,1,5.5,2,716,3,0,1,1,3,5.5
45,1,39.5,1,39.5,3,396,1,0,0,1,1,39.5
51,1,33.3,6,28.971,0,760,0,0,1,1,18,5.55
58,0,1.5,7,0.825,3,852,0,0,1,5,10,0.21428571428571427
50,0,33.2,3,7.968,1,543,0,0,0,5,29,11.066666666666668
61,0,41.5,5,21.995,0,827,0,0,0,2,6,8.3
19,1,27.9,6,4.743,1,404,0,0,0,7,30,4.6499999999999995
49,1,21.0,1,21.0,2,433,0,1,0,11,13,21.0
36,1,22.5,1,22.5,1,578,0,0,1,11,21,22.5
44,1,32.3,6,8.075,1,563,0,0,1,2,28,5.383333333333333
37,1,17.2,6,16.684,3,903,1,0,0,2,23,2.8666666666666667
26,1,16.9,2,16.393,0,772,0,0,0,12,19,8.45
44,1,38.4,3,16.896,2,632,0,0,0,7,8,12.799999999999999
29,0,38.7,4,19.737,0,944,1,0,0,4,8,9.675
54,1,39.9,7,6.384,0,465,1,0,0,11,5,5.7
54,1,7.0,7,3.36,1,582,2,0,1,3,4,1.0
29,1,45.5,7,39.585,3,424,0,0,1,6,13,6.5
19,1,24.4,2,20.496,2,337,0,0,0,5,3,12.2
35,1,15.8,7,13.588,2,262,1,0,0,4,8,2.257142857142857
38,1,9.1,4,5.187,1,765,1,0,0,7,3,2.275
22,1,36.7,7,16.515,0,684,1,0,0,4,15,5.242857142857143
60,0,31.3,4,20.971,3,928,0,0,0,2,6,7.825
21,0,22.9,1,22.9,1,183,0,0,0,11,4,22.9
48,0,34.9,4,25.128,0,829,0,0,0,6,25,8.725
32,1,18.4,1,18.4,1,699,3,0,1,12,6,18.4
56,1,35.6,5,1.424,0,1070,0,0,0,9,9,7.12
53,1,34.8,5,1.74,2,423,1,0,0,11,28,6.959999999999999
55,0,1.4,1,1.4,3,577,0,0,1,5,10,1.4
17,1,23.8,1,23.8,3,573,3,0,1,2,9,23.8
50,1,12.0,5,0.96,3,1076,0,0,0,8,19,2.4
41,1,34.1,1,34.1,2,1017,0,0,0,1,11,34.1
16,1,5.7,1,5.7,2,223,0,1,0,10,20,5.7
31,1,21.7,5,19.313,0,404,1,0,0,10,11,4.34
52,0,36.3,4,22.869,2,368,3,1,1,9,30,9.075
22,1,27.4,7,1.644,1,668,0,0,0,12,24,3.914285714285714
49,0,29.5,2,9.44,2,856,0,0,0,6,28,14.75
41,1,12.7,3,9.144,3,537,1,0,1,3,31,4.233333333333333
36,1,10.9,3,9.047,0,525,0,0,0,10,8,3.6333333333333333
48,0,15.6,3,1.56,1,913,0,0,1,11,19,5.2
56,0,10.9,1,10.9,0,665,0,0,0,4,11,10.9
53,1,12.0,3,6.24,0,176,1,1,0,8,9,4.0
42,1,2.3,2,0.46,0,391,2,0,0,5,5,1.15
48,1,19.7,5,7.486,3,820,0,1,0,8,29,3.94
23,1,33.1,3,21.184,1,774,0,0,0,7,16,11.033333333333333
62,1,7.2,7,6.984,0,389,3,0,0,6,16,1.0285714285714287
37,1,4.2,6,3.612,0,157,1,0,0,7,1,0.7000000000000001
28,0,25.0,1,25.0,1,1079,2,0,0,12,19,25.0
44,1,1.9,6,0.247,3,276,0,0,0,2,6,0.31666666666666665
27,1,27.3,6,19.383,2,732,0,0,0,3,16,4.55
53,1,45.1,4,14.883,3,768,0,0,0,7,7,11.275
40,1,26.7,5,7.209,0,1033,1,0,1,1,8,5.34
25,1,36.5,4,25.915,0,1034,0,0,0,4,6,9.125
26,1,36.6,2,0.366,3,871,0,0,0,3,31,18.3
41,0,23.6,5,14.396,0,842,0,0,0,4,4,4.720000000000001
17,1,31.9,5,16.269,2,698,0,0,0,4,10,6.38
42,1,1.9,1,1.9,2,923,3,1,0,6,1,1.9
43,0,31.8,4,16.536,2,360,1,0,0,11,5,7.95
22,1,21.1,2,2.532,0,396,0,0,0,5,17,10.55
50,1,5.4,1,5.4,2,946,0,1,0,10,12,5.4
17,0,37.0,6,25.9,0,646,1,0,0,4,5,6.166666666666667
46,0,19.2,1,19.2,3,823,0,0,0,7,22,19.2
53,0,43.9,7,23.706,0,200,1,0,1,3,29,6.271428571428571
38,1,55.1,2,7.714,1,676,1,1,0,1,19,27.55
38,0,52.9,4,3.703,1,674,0,1,0,10,12,13.225
34,1,15.7,3,4.396,1,163,0,1,1,8,7,5.233333333333333
42,0,20.2,7,18.18,3,761,0,0,0,4,21,2.8857142857142857
26,1,5.7,3,3.249,1,809,0,0,0,5,6,1.9000000000000001
56,1,38.5,6,18.095,1,249,0,0,0,2,25,6.416666666666667
59,1,17.4,3,1.044,1,955,0,0,0,6,6,5.8
62,1,48.1,6,9.139,1,1004,0,0,0,5,14,8.016666666666667
42,1,32.8,6,13.776,1,852,1,0,0,2,10,5.466666666666666
24,1,25.3,4,3.289,2,672,0,0,0,11,8,6.325
28,1,57.3,2,37.818,1,1073,3,1,0,9,19,28.65
37,1,38.4,1,38.4,3,573,0,0,0,6,6,38.4
50,1,51.1,4,39.858,0,809,0,0,1,1,25,12.775
41,1,25.9,6,1.295,3,1007,0,0,0,6,3,4.316666666666666
16,1,56.3,7,43.914,3,1036,0,0,0,5,30,8.042857142857143
28,1,1.4,1,1.4,1,750,0,0,1,11,29,1.4
29,1,59.9,2,14.376,1,628,1,0,1,4,26,29.95
29,1,37.3,6,6.714,0,453,3,0,0,3,29,6.216666666666666
22,0,17.7,2,16.638,3,990,0,0,0,12,12,8.85
62,1,40.7,3,9.361,3,159,0,0,0,12,11,13.566666666666668
47,1,38.1,7,26.289,2,464,3,0,0,12,17,5.442857142857143
47,1,25.2,7,11.844,1,1042,0,0,1,5,24,3.6
49,0,30.5,7,29.28,1,265,0,0,0,1,1,4.357142857142857
34,1,33.7,2,20.894,1,877,0,0,1,6,18,16.85
45,0,20.7,5,15.732,0,1034,3,0,0,9,30,4.14
16,1,5.0,1,5.0,2,725,1,0,0,7,19,5.0
41,0,43.9,6,9.658,3,137,2,0,0,7,27,7.316666666666666
27,1,55.3,3,35.945,0,944,0,0,0,6,5,18.433333333333334
19,0,35.5,1,35.5,1,958,1,1,0,11,30,35.5
28,1,2.4,2,2.112,1,410,1,0,1,1,3,1.2
54,1,18.0,7,14.76,2,845,0,0,0,12,17,2.5714285714285716
39,1,50.5,5,12.625,0,328,3,0,1,6,20,10.1
62,0,36.5,7,19.345,3,559,3,0,0,9,27,5.214285714285714
16,0,38.8,3,24.444,1,1046,1,0,0,4,20,12.933333333333332
58,1,24.4,2,14.64,0,253,0,0,0,12,6,12.2
29,0,32.3,5,23.579,3,932,0,1,0,3,14,6.459999999999999
63,1,15.0,7,9.9,2,917,0,0,0,10,27,2.142857142857143
30,1,51.9,4,49.305,3,442,1,0,0,9,2,12.975
63,0,28.5,1,28.5,2,748,0,0,0,4,26,28.5
59,0,14.5,3,7.105,2,669,3,0,0,9,30,4.833333333333333
28,0,8.2,1,8.2,2,560,0,0,1,11,20,8.2
29,0,15.6,1,15.6,2,1063,3,0,0,8,17,15.6
35,0,5.5,2,4.565,3,504,1,0,1,10,23,2.75
35,1,7.3,6,0.584,3,933,0,0,0,9,26,1.2166666666666666
22,1,34.2,5,20.862,3,214,0,0,0,8,2,6.840000000000001
54,1,41.3,6,26.019,2,971,0,1,1,9,11,6.883333333333333
23,1,31.1,6,15.239,2,543,1,0,0,8,17,5.183333333333334
33,1,26.8,5,3.216,3,453,0,0,1,4,5,5.36
44,1,53.3,7,5.863,2,849,0,0,0,12,8,7.614285714285714
46,1,2.8,3,2.156,1,1006,3,0,0,2,18,0.9333333333333332
44,0,22.2,7,15.54,1,904,0,0,0,1,14,3.1714285714285713
32,1,16.2,2,1.944,0,594,1,0,0,7,15,8.1
37,1,25.2,2,0.252,3,980,0,0,0,6,11,12.6
44,0,24.6,3,6.396,1,741,0,1,1,11,16,8.200000000000001
53,1,39.9,4,12.369,0,344,0,0,1,3,28,9.975
48,1,12.4,4,11.036,0,462,0,0,1,3,3,3.1
33,0,24.0,6,13.68,0,362,0,1,0,3,7,4.0
21,1,53.9,6,5.39,3,190,1,0,0,9,16,8.983333333333333
48,0,48.1,5,44.733,0,149,0,0,0,8,30,9.620000000000001
35,1,23.5,1,23.5,0,756,2,0,0,10,27,23.5
55,1,30.4,2,10.336,3,456,0,0,0,10,6,15.2
42,1,40.7,7,29.304,0,362,0,0,1,3,22,5.814285714285715
52,1,31.4,5,10.676,0,689,0,0,0,10,22,6.279999999999999
34,0,39.0,2,30.81,3,782,3,1,0,10,8,19.5
16,1,30.9,2,23.484,2,843,0,0,0,4,21,15.45
19,0,31.3,4,21.284,1,148,1,0,0,7,31,7.825
25,1,50.5,5,32.32,2,795,0,0,0,4,29,10.1
26,1,36.4,1,36.4,2,593,2,0,0,7,28,36.4
61,1,6.0,4,3.72,0,165,0,0,1,5,25,1.5
55,0,52.5,2,32.025,2,212,1,1,1,11,11,26.25
28,1,33.2,6,32.868,1,512,0,0,0,8,1,5.533333333333334
30,1,25.9,1,25.9,0,1037,1,0,1,9,22,25.9
22,0,30.5,5,7.93,3,470,1,0,0,3,7,6.1
54,1,48.7,4,12.662,2,1052,0,0,0,8,27,12.175
29,1,4.4,7,2.2,1,463,0,1,0,10,17,0.6285714285714287
31,1,7.9,7,1.817,1,538,0,0,0,4,29,1.1285714285714286
16,1,53.3,7,13.325,0,231,0,0,0,5,29,7.614285714285714
16,0,12.8,1,12.8,3,1013,0,0,1,4,1,12.8
33,0,8.7,7,4.176,1,270,1,0,0,4,27,1.2428571428571427
49,0,22.3,6,0.669,2,887,3,0,0,4,26,3.716666666666667
43,1,6.3,5,2.898,2,998,1,0,1,8,15,1.26
59,1,36.3,7,30.492,1,443,0,1,0,11,2,5.185714285714285
24,1,12.7,6,4.318,2,591,0,0,0,3,19,2.1166666666666667
63,0,36.4,5,26.936,0,733,1,1,0,9,9,7.279999999999999
18,1,32.7,6,24.198,2,1037,0,0,1,2,15,5.45
50,1,10.5,5,9.66,0,1028,0,0,1,2,16,2.1
33,0,18.3,4,8.052,0,171,0,1,0,11,27,4.575
25,1,37.0,4,21.46,2,381,0,0,0,11,7,9.25
18,0,39.6,1,39.6,0,694,1,0,0,8,8,39.6
62,1,52.3,7,24.058,2,485,0,1,0,6,10,7.471428571428571
23,1,13.2,5,3.036,0,1034,0,1,1,4,14,2.6399999999999997
25,0,32.0,1,32.0,1,247,0,0,0,10,9,32.0
44,1,11.0,4,7.7,1,287,3,0,1,7,30,2.75
47,1,37.0,4,24.05,2,830,0,0,0,6,23,9.25
22,1,39.7,3,6.749,0,939,0,0,0,2,16,13.233333333333334
44,1,18.6,5,13.392,1,498,0,0,0,12,22,3.72
38,1,40.0,3,9.2,3,401,0,0,1,7,27,13.333333333333334
29,1,49.5,1,49.5,3,858,1,0,0,11,10,49.5
17,1,35.6,5,18.156,2,765,1,0,0,7,26,7.12
58,1,10.0,7,9.1,1,342,0,0,0,9,7,1.4285714285714286
59,0,19.0,4,6.08,3,722,3,1,1,8,6,4.75
41,1,49.7,7,31.808,0,922,0,0,0,11,29,7.1000000000000005
17,1,36.7,1,36.7,1,239,2,0,0,4,27,36.7
40,1,24.9,6,19.173,1,508,1,0,0,5,3,4.1499999999999995
61,1,44.7,5,23.691,2,755,0,0,0,4,19,8.940000000000001
46,1,32.3,2,11.305,2,544,1,0,0,11,29,16.15
26,1,11.3,6,11.074,2,964,3,1,1,1,1,1.8833333333333335
29,1,54.5,4,15.805,0,757,3,0,0,12,25,13.625
56,0,10.8,4,9.396,0,855,0,0,0,4,24,2.7
37,1,11.4,7,5.814,3,956,0,1,0,12,12,1.6285714285714286
48,1,13.6,7,0.816,0,138,1,0,0,7,20,1.9428571428571428
32,1,56.3,1,56.3,1,585,0,0,0,3,8,56.3
52,1,41.3,3,7.434,1,368,0,0,1,4,26,13.766666666666666
22,0,21.1,7,21.1,2,388,1,1,0,1,23,3.0142857142857147
48,0,17.9,6,15.931,0,631,0,0,0,1,20,2.983333333333333
55,1,28.9,2,10.115,0,904,0,0,0,6,5,14.45
37,1,19.7,4,17.139,0,480,3,1,0,9,5,4.925
32,0,16.4,6,8.2,3,695,0,0,0,8,27,2.733333333333333
63,0,11.4,2,5.814,3,331,3,0,1,1,10,5.7
61,0,33.8,6,10.478,1,682,1,0,0,6,28,5.633333333333333
52,1,33.0,3,29.37,2,912,0,1,0,5,4,11.0
37,1,40.7,4,1.628,2,592,0,1,0,5,21,10.175
49,1,9.0,5,2.34,2,302,0,0,0,1,16,1.8
57,1,4.3,4,1.935,0,851,1,1,0,6,3,1.075
31,0,42.7,6,30.744,0,442,0,0,0,5,9,7.116666666666667
32,0,10.0,3,7.1,2,654,1,0,1,4,12,3.3333333333333335
55,1,33.4,2,13.026,1,477,0,0,0,7,31,16.7
23,1,33.7,7,7.751,1,617,1,0,1,3,25,4.814285714285715
53,0,57.3,1,57.3,2,680,0,0,0,2,13,57.3
17,1,21.7,3,18.445,1,708,0,0,1,10,12,7.233333333333333
55,1,38.9,2,15.171,0,276,0,0,1,2,26,19.45
60,1,31.1,4,20.837,2,749,0,0,0,12,4,7.775
54,1,20.7,7,4.554,1,497,0,0,0,1,1,2.957142857142857
28,1,32.2,4,23.506,1,337,0,0,0,8,20,8.05
20,1,44.9,1,44.9,2,488,1,0,0,5,13,44.9
37,1,33.3,1,33.3,2,367,3,0,0,10,28,33.3
45,1,16.7,1,16.7,0,358,1,0,1,7,30,16.7
53,1,5.9,3,0.767,2,397,0,0,0,9,11,1.9666666666666668
29,1,32.4,4,27.864,1,269,0,0,0,7,13,8.1
56,0,16.0,5,6.88,1,311,0,0,0,5,4,3.2
48,0,25.0,1,25.0,0,584,1,0,0,10,4,25.0
27,1,2.8,3,0.392,3,551,0,0,0,7,23,0.9333333333333332
34,1,8.2,3,3.116,1,463,0,0,0,1,24,2.733333333333333
30,1,37.9,1,37.9,3,599,3,0,0,4,17,37.9
50,1,26.6,3,14.896,2,179,0,0,0,3,9,8.866666666666667
35,0,6.7,2,3.618,3,495,1,0,0,12,18,3.35
22,1,3.9,7,2.067,0,411,0,0,0,4,22,0.5571428571428572
46,0,39.8,6,17.91,0,804,0,0,1,9,9,6.633333333333333
31,1,10.6,6,9.752,1,618,1,0,0,7,22,1.7666666666666666
32,1,30.2,4,4.53,0,341,3,1,1,6,26,7.55
59,1,28.6,1,28.6,1,1043,0,1,0,6,18,28.6
50,0,34.3,1,34.3,1,582,0,0,0,5,13,34.3
28,1,57.7,2,39.813,0,407,0,0,1,1,30,28.85
47,1,27.0,2,19.17,0,639,0,0,0,9,7,13.5
46,1,34.9,4,32.108,2,268,0,0,0,5,9,8.725
57,0,51.1,5,38.836,0,646,2,0,0,1,2,10.22
35,1,35.4,5,11.328,2,572,1,0,1,12,11,7.08
25,1,21.4,3,8.346,0,954,0,1,0,7,28,7.133333333333333
58,1,13.3,5,5.586,1,270,2,0,1,3,12,2.66
61,1,41.1,2,19.317,1,680,0,0,0,12,11,20.55
31,1,34.5,5,15.525,2,459,2,1,0,4,12,6.9
32,1,10.3,3,5.871,0,504,0,0,0,12,2,3.4333333333333336
41,0,38.3,4,11.107,1,522,1,0,0,3,28,9.575
20,0,4.2,2,3.528,1,297,0,0,0,8,8,2.1
18,1,34.0,5,20.74,2,1003,0,0,0,7,5,6.8
38,1,12.2,4,1.586,0,897,0,0,1,1,8,3.05
22,1,10.4,7,7.696,1,262,2,0,0,9,8,1.4857142857142858
60,1,52.7,5,50.065,2,786,3,0,0,1,29,10.540000000000001
56,0,5.6,7,1.456,3,1015,0,0,0,12,7,0.7999999999999999
56,1,9.3,4,3.813,3,745,1,1,0,8,13,2.325
21,1,37.5,4,20.25,1,728,0,1,0,5,11,9.375
48,1,23.1,1,23.1,3,323,3,1,0,8,2,23.1
32,0,1.5,7,0.045,0,236,0,0,0,4,29,0.21428571428571427
62,1,50.7,6,2.028,1,891,1,0,1,7,25,8.450000000000001
33,1,13.5,7,10.125,2,346,1,0,0,8,2,1.9285714285714286
17,1,21.3,2,10.65,2,462,0,0,0,3,30,10.65
63,0,37.4,2,36.652,2,487,2,1,0,10,18,18.7
41,1,32.1,6,14.445,0,600,0,0,0,4,22,5.3500000000000005
50,1,15.8,2,3.634,2,311,3,0,0,9,6,7.9
40,1,34.5,6,25.185,2,202,0,0,0,10,24,5.75
49,1,10.8,2,3.24,1,675,0,0,0,12,24,5.4
58,1,17.3,6,6.574,3,795,1,0,0,8,25,2.8833333333333333
45,0,31.1,2,0.933,0,511,0,0,0,3,7,15.55
44,1,32.3,7,20.995,0,954,0,0,1,3,21,4.614285714285714
38,1,56.7,4,19.278,1,628,0,0,0,3,3,14.175
60,1,1.4,6,0.812,3,403,0,0,0,11,23,0.2333333333333333
35,1,5.1,2,0.153,2,467,0,1,0,6,12,2.55
23,1,36.7,3,8.808,3,534,3,0,1,5,30,12.233333333333334
47,1,40.1,3,19.248,2,208,1,0,0,3,9,13.366666666666667
19,1,17.2,6,7.396,0,844,1,0,0,12,18,2.8666666666666667
17,1,29.3,5,7.325,3,722,0,0,0,12,20,5.86
49,1,51.5,3,9.785,1,608,0,0,1,12,18,17.166666666666668
63,0,49.1,6,31.915,0,333,0,0,1,2,11,8.183333333333334
52,1,3.5,4,2.87,1,155,0,0,1,5,19,0.875
54,0,20.5,2,11.48,0,589,0,0,0,5,17,10.25
58,1,34.7,3,4.164,3,921,2,0,0,3,3,11.566666666666668
29,1,33.7,7,7.077,3,403,0,1,0,10,28,4.814285714285715
32,0,20.0,4,13.2,1,762,0,0,0,5,4,5.0
56,0,13.1,1,13.1,3,565,0,0,0,8,24,13.1
47,0,33.3,5,28.971,1,379,0,0,0,1,1,6.659999999999999
46,0,18.7,4,12.529,2,239,0,0,0,6,8,4.675
61,1,47.7,1,47.7,1,260,1,0,0,7,24,47.7
63,0,41.7,4,16.68,1,145,0,0,0,10,25,10.425
29,0,38.2,4,0.382,0,266,1,0,0,3,21,9.55
61,0,10.6,7,1.272,1,127,2,0,1,5,25,1.5142857142857142
52,0,10.2,1,10.2,1,169,3,0,0,10,2,10.2
48,0,31.7,7,9.827,1,1001,1,1,0,1,4,4.5285714285714285
35,1,37.2,1,37.2,2,1047,1,0,1,4,25,37.2
18,1,2.0,6,1.54,2,230,0,0,0,3,4,0.3333333333333333
16,1,47.1,5,9.42,1,268,0,0,0,6,9,9.42
16,1,53.7,7,1.611,2,344,0,0,1,1,20,7.671428571428572
43,1,55.5,7,26.085,1,699,0,1,0,1,18,7.928571428571429
39,0,37.0,7,32.19,1,524,0,1,0,12,17,5.285714285714286
22,0,36.8,5,32.384,1,1029,0,0,1,8,12,7.359999999999999
22,0,44.5,6,37.825,3,544,0,0,1,3,24,7.416666666666667
29,1,0.9,2,0.027,3,319,3,0,1,8,21,0.45
36,0,32.9,5,21.056,0,483,0,0,0,10,23,6.58
38,1,31.3,5,15.65,1,928,0,1,0,10,1,6.26
47,0,8.9,7,4.806,1,893,0,0,1,12,2,1.2714285714285716
41,1,20.9,1,20.9,2,1001,0,0,1,12,25,20.9
33,0,59.1,5,31.914,0,344,0,1,0,4,15,11.82
28,0,25.1,7,21.335,3,255,1,0,0,10,12,3.585714285714286
43,0,6.5,1,6.5,3,630,3,0,1,7,20,6.5
60,1,57.1,6,14.846,0,678,3,0,0,4,14,9.516666666666667
42,1,4.7,4,0.611,2,368,3,0,0,9,16,1.175
35,1,54.9,3,38.979,1,820,0,0,0,10,3,18.3
21,1,2.9,7,2.668,2,490,1,0,0,11,23,0.41428571428571426
35,1,17.8,7,14.062,2,572,0,0,0,3,7,2.542857142857143
